日期,流水號,名稱,維基集數,ESFIO,無文字版本,imgur,i.imgur
210326,SS1632,拜託你拿走,16-B,S1E33,,https://imgur.com/QVNN1Bi,https://i.imgur.com/QVNN1Bi.jpg
210326,SS1633,還要答應不論我怎麼苦苦求你,16-B,S1E33,,https://imgur.com/yAw2Yq1,https://i.imgur.com/yAw2Yq1.jpg
210326,SS1634,請求你 哀求你,16-B,S1E33,,https://imgur.com/rxzYGEx,https://i.imgur.com/rxzYGEx.jpg
210326,SS1635,都不要把小紙片還給我,16-B,S1E33,,https://imgur.com/bDqwabF,https://i.imgur.com/bDqwabF.jpg
210326,SS1636,你看我 我是八字鬍的帥哥,16-B,S1E33,,https://imgur.com/O0GXieW,https://i.imgur.com/O0GXieW.jpg
210326,SS1637,我...我在說什麼,16-B,S1E33,,https://imgur.com/gZGY1D2,https://i.imgur.com/gZGY1D2.jpg
210326,SS1638,我真是個大白痴,16-B,S1E33,,https://imgur.com/ZtN2QZZ,https://i.imgur.com/ZtN2QZZ.jpg
210326,SS1639,口袋線頭,16-B,S1E33,,https://imgur.com/Cyqz0kQ,https://i.imgur.com/Cyqz0kQ.jpg
210326,SS1640,你這交易真不錯 章魚哥,16-B,S1E33,,https://imgur.com/bJP1tct,https://i.imgur.com/bJP1tct.jpg
210326,SS1641,你是在考驗我,16-B,S1E33,,https://imgur.com/qAch5R0,https://i.imgur.com/qAch5R0.jpg
210326,SS1642,拿去 送給你,16-B,S1E33,,https://imgur.com/ZldiXBj,https://i.imgur.com/ZldiXBj.jpg
210326,SS1643,我一直好喜歡的說,16-B,S1E33,,https://imgur.com/3Z8W3om,https://i.imgur.com/3Z8W3om.jpg
210326,SS1644,那堆垃圾都送給你,16-B,S1E33,,https://imgur.com/Q176KUe,https://i.imgur.com/Q176KUe.jpg
210326,SS1645,我要飛囉,16-B,S1E33,,https://imgur.com/YunFi2B,https://i.imgur.com/YunFi2B.jpg
210326,SS1646,我是一個用一切家當去換來...,16-B,S1E33,,https://imgur.com/rXy1qUU,https://i.imgur.com/rXy1qUU.jpg
210326,SS1647,一張沒用的小紙片,16-B,S1E33,,https://imgur.com/juTcvDl,https://i.imgur.com/juTcvDl.jpg
210326,SS1648,一些過去的記憶而已,18-A,S1E36,,https://imgur.com/jnkhqL4,https://i.imgur.com/jnkhqL4.jpg
210326,SS1649,走開啦 不要煩我,18-A,S1E36,,https://imgur.com/2srcoGE,https://i.imgur.com/2srcoGE.jpg
210326,SS1650,你為什麼大包小包的,18-A,S1E36,,https://imgur.com/f8s8yEp,https://i.imgur.com/f8s8yEp.jpg
210326,SS1651,那太痛苦了,18-A,S1E36,,https://imgur.com/gaQ1O9I,https://i.imgur.com/gaQ1O9I.jpg
210326,SS1652,老土德州到底有什麼好的,18-A,S1E36,,https://imgur.com/t4gEORv,https://i.imgur.com/t4gEORv.jpg
210326,SS1653,德州很老土,18-A,S1E36,,https://imgur.com/rGmUUEh,https://i.imgur.com/rGmUUEh.jpg
210326,SS1654,我不准你們再說一句德州的壞話,18-A,S1E36,,https://imgur.com/J9JFAAF,https://i.imgur.com/J9JFAAF.jpg
210326,SS1655,你是說我們不可以說老土德州的壞話,18-A,S1E36,,https://imgur.com/YqxZaY5,https://i.imgur.com/YqxZaY5.jpg
210326,SS1656,那可以說德州人很老土嗎,18-A,S1E36,,https://imgur.com/H3WMymP,https://i.imgur.com/H3WMymP.jpg
210326,SS1657,我是個鄉巴佬,18-A,S1E36,,https://imgur.com/hE54RJs,https://i.imgur.com/hE54RJs.jpg
210326,SS1658,派大星 我是什麼,18-A,S1E36,,https://imgur.com/eJdnozG,https://i.imgur.com/eJdnozG.jpg
210326,SS1659,小土蛋,18-A,S1E36,,https://imgur.com/R1ezJeq,https://i.imgur.com/R1ezJeq.jpg
210326,SS1660,錯 我是德州,18-A,S1E36,,https://imgur.com/KMnCBvW,https://i.imgur.com/KMnCBvW.jpg
210326,SS1661,那有什麼不同呢,18-A,S1E36,,https://imgur.com/5FYKXGu,https://i.imgur.com/5FYKXGu.jpg
210326,SS1662,快點向我道歉 不然我會打得你們滿地找牙,18-A,S1E36,,https://imgur.com/VD952tv,https://i.imgur.com/VD952tv.jpg
210326,SS1663,老土德州的植物是不是也很土啊,18-A,S1E36,,https://imgur.com/U6YtfiS,https://i.imgur.com/U6YtfiS.jpg
210326,SS1664,老土德州的鞋是不是也很土啊,18-A,S1E36,,https://imgur.com/R9R9Zcj,https://i.imgur.com/R9R9Zcj.jpg
210326,SS1665,你在哭什麼啊,18-B,S1E37,,https://imgur.com/SOvjQee,https://i.imgur.com/SOvjQee.jpg
210326,SS1666,好人是不會有好報的,18-B,S1E37,,https://imgur.com/XH3gb2R,https://i.imgur.com/XH3gb2R.jpg
210326,SS1667,不要,23-B,S2E06,,https://imgur.com/dU3mcaH,https://i.imgur.com/dU3mcaH.jpg
210326,SS1668,真的不要,23-B,S2E06,,https://imgur.com/amYspHB,https://i.imgur.com/amYspHB.jpg
210326,SS1669,真的,23-B,S2E06,,https://imgur.com/3zSn1xT,https://i.imgur.com/3zSn1xT.jpg
210326,SS1670,幻想一個,23-B,S2E06,,https://imgur.com/R9mWn4M,https://i.imgur.com/R9mWn4M.jpg
210326,SS1671,木棒老哥,23-B,S2E06,,https://imgur.com/rqXL0H5,https://i.imgur.com/rqXL0H5.jpg
210326,SS1672,石頭弟,23-B,S2E06,,https://imgur.com/L9yZ6Tb,https://i.imgur.com/L9yZ6Tb.jpg
210326,SS1673,水槽兄,23-B,S2E06,,https://imgur.com/j0Iogst,https://i.imgur.com/j0Iogst.jpg
210326,SS1674,泡泡老哥,23-B,S2E06,,https://imgur.com/kmqdngi,https://i.imgur.com/kmqdngi.jpg
210326,SS1675,最好不要來了,23-B,S2E06,,https://imgur.com/vuudxVx,https://i.imgur.com/vuudxVx.jpg
230716,SS1676,好吧謝謝 再見拜拜,23-B,S2E06,,https://imgur.com/Va0oYix,https://i.imgur.com/Va0oYix.jpg
210326,SS1677,這是你要的清潔產品 先生,23-B,S2E06,,https://imgur.com/n7OyeGL,https://i.imgur.com/n7OyeGL.jpg
210326,SS1678,泡泡老哥喜歡彎彎吸管,23-B,S2E06,,https://imgur.com/UHxTX77,https://i.imgur.com/UHxTX77.jpg
210326,SS1679,我真傻 這是健怡肥皂水,23-B,S2E06,,https://imgur.com/UV1HHit,https://i.imgur.com/UV1HHit.jpg
210326,SS1680,泡泡老哥對奶製品過敏,23-B,S2E06,,https://imgur.com/mHactiv,https://i.imgur.com/mHactiv.jpg
210326,SS1681,恭喜你,23-B,S2E06,,https://imgur.com/CutdaGG,https://i.imgur.com/CutdaGG.jpg
210326,SS1682,各位 我們來造反吧,23-B,S2E06,,https://imgur.com/r9ZTFwC,https://i.imgur.com/r9ZTFwC.jpg
210326,SS1683,踩扁救生員...,23-B,S2E06,,https://imgur.com/zruW3OV,https://i.imgur.com/zruW3OV.jpg
210326,SS1684,刺破泡泡...,23-B,S2E06,,https://imgur.com/VLG4Azb,https://i.imgur.com/VLG4Azb.jpg
210326,SS1685,可愛排氣管,23-B,S2E06,,https://imgur.com/z6jHTWn,https://i.imgur.com/z6jHTWn.jpg
210326,SS1686,牛肉乾,23-B,S2E06,,https://imgur.com/zCqxaN4,https://i.imgur.com/zCqxaN4.jpg
210326,SS1687,親親鑰匙,23-B,S2E06,,https://imgur.com/kceNyJc,https://i.imgur.com/kceNyJc.jpg
210326,SS1688,小蛇眼,23-B,S2E06,,https://imgur.com/DPhrZr2,https://i.imgur.com/DPhrZr2.jpg
210326,SS1689,嗨,23-B,S2E06,,https://imgur.com/sZzovF4,https://i.imgur.com/sZzovF4.jpg
210326,SS1690,我要送你一個禮物,24-A,S2E07,,https://imgur.com/cWTTIIH,https://i.imgur.com/cWTTIIH.jpg
210326,SS1691,我實在不確定你的頭有多大 所以就用西瓜量尺寸,24-A,S2E07,,https://imgur.com/gbuf1Q1,https://i.imgur.com/gbuf1Q1.jpg
210326,SS1692,我只不過是要你送個禮物 你就想做掉我,24-A,S2E07,,https://imgur.com/jNkVqNZ,https://i.imgur.com/jNkVqNZ.jpg
210326,SS1693,你的良心過得去嗎,24-A,S2E07,,https://imgur.com/gR9RFFN,https://i.imgur.com/gR9RFFN.jpg
210326,SS1694,事實上我見過11次,24-A,S2E07,,https://imgur.com/MAr0PrJ,https://i.imgur.com/MAr0PrJ.jpg
210326,SS1695,根據經驗 他只能活到落日了,24-A,S2E07,,https://imgur.com/yOFQqGU,https://i.imgur.com/yOFQqGU.jpg
210326,SS1696,我們又何必毀了他最後一天呢,24-A,S2E07,,https://imgur.com/hznLdEo,https://i.imgur.com/hznLdEo.jpg
210326,SS1697,那小子 有資格安享最後的快樂時光,24-A,S2E07,,https://imgur.com/SfYU7z3,https://i.imgur.com/SfYU7z3.jpg
210326,SS1698,這一次 我要好好的愛他,24-A,S2E07,,https://imgur.com/6rQt1xX,https://i.imgur.com/6rQt1xX.jpg
210326,SS1699,我要愛他愛到他受不了,24-A,S2E07,,https://imgur.com/M8a42fF,https://i.imgur.com/M8a42fF.jpg
210326,SS1700,受不了,24-A,S2E07,,https://imgur.com/xyeTQUE,https://i.imgur.com/xyeTQUE.jpg
210326,SS1701,備忘錄 小心注意章魚哥,24-A,S2E07,,https://imgur.com/q3fEt7m,https://i.imgur.com/q3fEt7m.jpg
210326,SS1702,我不能呼吸了,24-A,S2E07,,https://imgur.com/WC8Ylg9,https://i.imgur.com/WC8Ylg9.jpg
210326,SS1703,我一直都很喜歡幫它倒數,24-A,S2E07,,https://imgur.com/QLe3inz,https://i.imgur.com/QLe3inz.jpg
210326,SS1704,抱歉 我不會講義大利話,25-A,S2E09,,https://imgur.com/Re0tUHX,https://i.imgur.com/Re0tUHX.jpg
210326,SS1705,為什麼快樂的時光 過得這麼快呢,25-A,S2E09,,https://imgur.com/7zRZr7B,https://i.imgur.com/7zRZr7B.jpg
210326,SS1706,今天這種快樂的日子 一生中難得有一次耶,25-A,S2E09,,https://imgur.com/WPcGXVU,https://i.imgur.com/WPcGXVU.jpg
210326,SS1707,為什麼我老是碰到這種事,25-A,S2E09,,https://imgur.com/4irQHUB,https://i.imgur.com/4irQHUB.jpg
210326,SS1708,看看這個地方,25-B,S2E10,,https://imgur.com/2x213qq,https://i.imgur.com/2x213qq.jpg
210326,SS1709,那裡的狗會說話哦,25-B,S2E10,,https://imgur.com/XlEnh7d,https://i.imgur.com/XlEnh7d.jpg
210326,SS1710,好啊 什麼是狗啊,25-B,S2E10,,https://imgur.com/8tMvdHR,https://i.imgur.com/8tMvdHR.jpg
210326,SS1711,我要當場活埋我自己,25-B,S2E10,,https://imgur.com/LPj1Go3,https://i.imgur.com/LPj1Go3.jpg
210326,SS1712,蟹老闆 我有個好點子,25-B,S2E10,,https://imgur.com/wxKUeKo,https://i.imgur.com/wxKUeKo.jpg
210326,SS1713,珠珠奶昔,25-B,S2E10,,https://imgur.com/TKla96r,https://i.imgur.com/TKla96r.jpg
210326,SS1714,蝴蝶結炸薯條,25-B,S2E10,,https://imgur.com/CWsbhyv,https://i.imgur.com/CWsbhyv.jpg
210326,SS1715,不要笑了,25-B,S2E10,,https://imgur.com/kKsSEmZ,https://i.imgur.com/kKsSEmZ.jpg
210326,SS1716,那是從前 現在我們必須分開了,25-B,S2E10,,https://imgur.com/BjyJFGC,https://i.imgur.com/BjyJFGC.jpg
210326,SS1717,我不知道,25-B,S2E10,,https://imgur.com/jwUa82K,https://i.imgur.com/jwUa82K.jpg
210326,SS1718,你拿兩片酸黃瓜 摩擦發出來那種可愛的啾啾聲,25-B,S2E10,,https://imgur.com/hPJQVwX,https://i.imgur.com/hPJQVwX.jpg
210326,SS1719,美夢成真了,25-B,S2E10,,https://imgur.com/5mbrBpG,https://i.imgur.com/5mbrBpG.jpg
210326,SS1720,你又怎麼樣了,25-B,S2E10,,https://imgur.com/fWp2DbQ,https://i.imgur.com/fWp2DbQ.jpg
210326,SS1721,他有一點...天分,47-A,S3E13,,https://imgur.com/s6U2i1Z,https://i.imgur.com/s6U2i1Z.jpg
210326,SS1722,看起來花了好多錢,47-A,S3E13,,https://imgur.com/pyka2t3,https://i.imgur.com/pyka2t3.jpg
210326,SS1723,這一切都是必要的,47-A,S3E13,,https://imgur.com/2GRQoON,https://i.imgur.com/2GRQoON.jpg
210326,SS1724,你給我留下來,47-A,S3E13,,https://imgur.com/pzWW9Px,https://i.imgur.com/pzWW9Px.jpg
210326,SS1725,我有一大堆的錢 卻不知道要怎麼花掉,47-A,S3E13,,https://imgur.com/G0AuIce,https://i.imgur.com/G0AuIce.jpg
210326,SS1726,我也要,47-A,S3E13,,https://imgur.com/n3exNF0,https://i.imgur.com/n3exNF0.jpg
210326,SS1727,快來花你的錢,47-A,S3E13,,https://imgur.com/Yfy4xpZ,https://i.imgur.com/Yfy4xpZ.jpg
210326,SS1728,那是我一生中最快樂的60秒,47-A,S3E13,,https://imgur.com/oOAj9i0,https://i.imgur.com/oOAj9i0.jpg
210326,SS1729,我昨天晚上在電視上看過你,47-A,S3E13,,https://imgur.com/B255AoT,https://i.imgur.com/B255AoT.jpg
210326,SS1730,全新口味 早餐麥片,47-A,S3E13,,https://imgur.com/XnUeFVO,https://i.imgur.com/XnUeFVO.jpg
210326,SS1731,再見了 早餐麥片盒,47-A,S3E13,,https://imgur.com/W4tA3L1,https://i.imgur.com/W4tA3L1.jpg
210326,SS1732,好有禮貌的小盒子,47-A,S3E13,,https://imgur.com/aISDpqQ,https://i.imgur.com/aISDpqQ.jpg
210326,SS1733,都沒有人瞭解我,47-A,S3E13,,https://imgur.com/n2bhnKW,https://i.imgur.com/n2bhnKW.jpg
210326,SS1734,我跟你沒什麼好談的,47-A,S3E13,,https://imgur.com/vanHwwN,https://i.imgur.com/vanHwwN.jpg
210326,SS1735,我想要改變命運 這是真的,47-A,S3E13,,https://imgur.com/imWqnq6,https://i.imgur.com/imWqnq6.jpg
210326,SS1736,條紋毛衣,47-A,S3E13,,https://imgur.com/tTVmtxa,https://i.imgur.com/tTVmtxa.jpg
210326,SS1737,你現在是在搞笑嗎,47-A,S3E13,,https://imgur.com/OBR0yPY,https://i.imgur.com/OBR0yPY.jpg
210326,SS1738,我努力了這麼多年往上爬 踩在這麼多人的頭上,47-A,S3E13,,https://imgur.com/Cb0FTOD,https://i.imgur.com/Cb0FTOD.jpg
210326,SS1739,看來你終於找對方向了,47-A,S3E13,,https://imgur.com/wgOP1DH,https://i.imgur.com/wgOP1DH.jpg
210326,SS1740,我好高興放棄當廚師來做表演,47-A,S3E13,,https://imgur.com/RkFSuZ2,https://i.imgur.com/RkFSuZ2.jpg
210326,SS1741,馬屁精,47-B,S3E14,,https://imgur.com/J1BINhW,https://i.imgur.com/J1BINhW.jpg
210326,SS1742,違背你自己的良心 那種瞞天大謊話呢,47-B,S3E14,,https://imgur.com/70ImGmi,https://i.imgur.com/70ImGmi.jpg
210326,SS1743,施捨一下,47-B,S3E14,,https://imgur.com/Wgr6b7d,https://i.imgur.com/Wgr6b7d.jpg
210326,SS1744,我什麼都沒了,47-B,S3E14,,https://imgur.com/kvky4aV,https://i.imgur.com/kvky4aV.jpg
210326,SS1745,這個房子裡有兩樣東西很沒用,47-B,S3E14,,https://imgur.com/chfQ0G7,https://i.imgur.com/chfQ0G7.jpg
210326,SS1746,我又不是懶惰的米蟲 整天賴在床上,47-B,S3E14,,https://imgur.com/L90uowl,https://i.imgur.com/L90uowl.jpg
210326,SS1747,我不要看這個,47-B,S3E14,,https://imgur.com/0AG9VCE,https://i.imgur.com/0AG9VCE.jpg
210326,SS1748,你這是什麼意思,47-B,S3E14,,https://imgur.com/VhAtfZE,https://i.imgur.com/VhAtfZE.jpg
210326,SS1749,聽著 超小器的臭螃蟹,47-B,S3E14,,https://imgur.com/ysJ9vCF,https://i.imgur.com/ysJ9vCF.jpg
210326,SS1750,章魚哥已經賴在我家 我快要瘋掉了,47-B,S3E14,,https://imgur.com/EDqDzfc,https://i.imgur.com/EDqDzfc.jpg
210326,SS1751,而你卻為了一個笨銅板 不肯找他回來工作,47-B,S3E14,,https://imgur.com/2TvYJUJ,https://i.imgur.com/2TvYJUJ.jpg
210326,SS1752,我的銅板,47-B,S3E14,,https://imgur.com/HNtpKYr,https://i.imgur.com/HNtpKYr.jpg
210326,SS1753,我投降,49-A,S3E17,,https://imgur.com/PUTPSTg,https://i.imgur.com/PUTPSTg.jpg
210326,SS1754,機器人,49-A,S3E17,,https://imgur.com/Lxv07vc,https://i.imgur.com/Lxv07vc.jpg
210326,SS1755,因為是限制級,49-A,S3E17,,https://imgur.com/yTY8P9n,https://i.imgur.com/yTY8P9n.jpg
210326,SS1756,這下慘了,49-A,S3E17,,https://imgur.com/4FyvuYe,https://i.imgur.com/4FyvuYe.jpg
210326,SS1757,幹嘛把門鎖起來呢,49-A,S3E17,,https://imgur.com/9l3DFjM,https://i.imgur.com/9l3DFjM.jpg
210326,SS1758,你們拿繩子做什麼,49-A,S3E17,,https://imgur.com/n5CG5X7,https://i.imgur.com/n5CG5X7.jpg
210326,SS1759,現在是誰在看管收銀機啊,49-A,S3E17,,https://imgur.com/C2Xue7V,https://i.imgur.com/C2Xue7V.jpg
210326,SS1760,我的小褲褲是什麼顏色,49-A,S3E17,,https://imgur.com/xA3MGT9,https://i.imgur.com/xA3MGT9.jpg
210326,SS1761,什麼 你們以為我是機器人,49-A,S3E17,,https://imgur.com/y9hDNaf,https://i.imgur.com/y9hDNaf.jpg
210326,SS1762,其實那是別人送的,49-A,S3E17,,https://imgur.com/lRtjkyS,https://i.imgur.com/lRtjkyS.jpg
210326,SS1763,我愛她勝過我自己,49-A,S3E17,,https://imgur.com/HG5Agv2,https://i.imgur.com/HG5Agv2.jpg
210326,SS1764,我記得我們共同有過的歡笑,49-A,S3E17,,https://imgur.com/0Nhlarx,https://i.imgur.com/0Nhlarx.jpg
210326,SS1765,明明就是你在鬧我的,49-B,S3E18,,https://imgur.com/5qaUlXm,https://i.imgur.com/5qaUlXm.jpg
210326,SS1766,我很想 可是我要出門了,49-B,S3E18,,https://imgur.com/JLdEYNf,https://i.imgur.com/JLdEYNf.jpg
210326,SS1767,海綿寶寶 我工作一整天快要累掛了,49-B,S3E18,,https://imgur.com/oyM6eH6,https://i.imgur.com/oyM6eH6.jpg
210326,SS1768,改天一定讓你休息,49-B,S3E18,,https://imgur.com/pcvHMGC,https://i.imgur.com/pcvHMGC.jpg
210326,SS1769,我工作到下午就走 就能準時回家,49-B,S3E18,,https://imgur.com/32Vy7ut,https://i.imgur.com/32Vy7ut.jpg
210326,SS1770,太棒了 那我們六點鐘見,49-B,S3E18,,https://imgur.com/qei1jNB,https://i.imgur.com/qei1jNB.jpg
210326,SS1771,有時候我得上去喬一下天線,49-B,S3E18,,https://imgur.com/D3rakEt,https://i.imgur.com/D3rakEt.jpg
210326,SS1772,有時候遙控器也找不到,49-B,S3E18,,https://imgur.com/b8bzMGJ,https://i.imgur.com/b8bzMGJ.jpg
210326,SS1773,有時候我的屁屁癢得要命,49-B,S3E18,,https://imgur.com/uyP1JZv,https://i.imgur.com/uyP1JZv.jpg
210326,SS1774,你好可憐哦,49-B,S3E18,,https://imgur.com/ClnknPB,https://i.imgur.com/ClnknPB.jpg
210326,SS1775,加班,49-B,S3E18,,https://imgur.com/uKiw9oH,https://i.imgur.com/uKiw9oH.jpg
210326,SS1776,為人父母最難過的就是這一刻了,49-B,S3E18,,https://imgur.com/ranbqZH,https://i.imgur.com/ranbqZH.jpg
210326,SS1777,不過一切都值得,49-B,S3E18,,https://imgur.com/fxc366D,https://i.imgur.com/fxc366D.jpg
210326,SS1778,那我們再來一次吧,49-B,S3E18,,https://imgur.com/AzqCZ7r,https://i.imgur.com/AzqCZ7r.jpg
210326,SS1779,痛死我的小小飛盤,50-A,S3E19,,https://imgur.com/codZLhG,https://i.imgur.com/codZLhG.jpg
210326,SS1780,是哪個笨蛋跟你們說的啊,50-A,S3E19,,https://imgur.com/zJDib62,https://i.imgur.com/zJDib62.jpg
210326,SS1781,聽著 不要弄死自己了,50-A,S3E19,,https://imgur.com/PtzqDGG,https://i.imgur.com/PtzqDGG.jpg
210326,SS1782,差點就沒命了,50-A,S3E19,,https://imgur.com/KTYqmbR,https://i.imgur.com/KTYqmbR.jpg
210326,SS1783,一個小時後,50-A,S3E19,,https://imgur.com/SquRc4p,https://i.imgur.com/SquRc4p.jpg
210326,SS1784,兩個小時後,50-A,S3E19,,https://imgur.com/W7kuZLz,https://i.imgur.com/W7kuZLz.jpg
210326,SS1785,三個小時過後,50-A,S3E19,,https://imgur.com/RKUvJPZ,https://i.imgur.com/RKUvJPZ.jpg
210326,SS1786,有什麼比一個大油漆泡泡 還要更慘的,50-A,S3E19,,https://imgur.com/dwHPyzx,https://i.imgur.com/dwHPyzx.jpg
210326,SS1787,我知道,50-A,S3E19,,https://imgur.com/HT6Q7U0,https://i.imgur.com/HT6Q7U0.jpg
210326,SS1788,兩個大油漆泡泡,50-A,S3E19,,https://imgur.com/RO10vxO,https://i.imgur.com/RO10vxO.jpg
210326,SS1789,死定了 那是什麼,50-A,S3E19,,https://imgur.com/KXgqpMX,https://i.imgur.com/KXgqpMX.jpg
210326,SS1790,這一切都是蟹老闆的錯,50-A,S3E19,,https://imgur.com/TBHdI97,https://i.imgur.com/TBHdI97.jpg
210326,SS1791,掛什麼掛,50-A,S3E19,,https://imgur.com/VHfRy3R,https://i.imgur.com/VHfRy3R.jpg
210326,SS1792,我們的屁屁得救了,50-A,S3E19,,https://imgur.com/lFFOQTA,https://i.imgur.com/lFFOQTA.jpg
210326,SS1793,沒啊 就是閒晃,50-A,S3E19,,https://imgur.com/u7VD0mH,https://i.imgur.com/u7VD0mH.jpg
210326,SS1794,聽起來好像很...,50-B,S3E20,,https://imgur.com/2aJpcML,https://i.imgur.com/2aJpcML.jpg
210326,SS1795,這就是最先進的蟹堡品管作業流程,50-B,S3E20,,https://imgur.com/NfU0QeH,https://i.imgur.com/NfU0QeH.jpg
210326,SS1796,你可以看到我們的自動收銀處理系統,50-B,S3E20,,https://imgur.com/3r2yQU7,https://i.imgur.com/3r2yQU7.jpg
210326,SS1797,這些是我們的高品質飲料溫控設備,50-B,S3E20,,https://imgur.com/wKOYIId,https://i.imgur.com/wKOYIId.jpg
210326,SS1798,這邊這個是液體傳導機器設備,50-B,S3E20,,https://imgur.com/8FKw1fS,https://i.imgur.com/8FKw1fS.jpg
210326,SS1799,現在你是要點餐 還是愣在那裡,50-B,S3E20,,https://imgur.com/azwCotL,https://i.imgur.com/azwCotL.jpg
210326,SS1800,我一點都不想來上班的樣子,50-B,S3E20,,https://imgur.com/ZhkrBX9,https://i.imgur.com/ZhkrBX9.jpg
210326,SS1801,大家愛點美味蟹堡,50-B,S3E20,,https://imgur.com/rmKcGAg,https://i.imgur.com/rmKcGAg.jpg
210326,SS1802,和老闆良性互動,50-B,S3E20,,https://imgur.com/D29Vp85,https://i.imgur.com/D29Vp85.jpg
210326,SS1803,章魚哥 你的天花板在跟我說話,50-B,S3E20,,https://imgur.com/6aaRJYA,https://i.imgur.com/6aaRJYA.jpg
210326,SS1804,金錢永遠是對的,50-B,S3E20,,https://imgur.com/MHtnMO6,https://i.imgur.com/MHtnMO6.jpg
210326,SS1805,章魚哥 天花板說的對 你不是個優秀的員工,50-B,S3E20,,https://imgur.com/70WhuYW,https://i.imgur.com/70WhuYW.jpg
210326,SS1806,酷耶,62-A,S4E03,,https://imgur.com/GzZBFFM,https://i.imgur.com/GzZBFFM.jpg
210326,SS1807,叉子,83-B,S5E05,,https://imgur.com/h5ocNHo,https://i.imgur.com/h5ocNHo.jpg
210326,SS1808,水母大師傑佛瑞,30-B,S2E19,,https://imgur.com/ouphj6C,https://i.imgur.com/ouphj6C.jpg
210427,SS1809,我們要去逛街,11-B,S1E23,,https://imgur.com/JzJPGtT,https://i.imgur.com/JzJPGtT.jpg
210427,SS1810,繼續吹啊 小子,80-A,S4E37,,https://imgur.com/A9UwORl,https://i.imgur.com/A9UwORl.jpg
210427,SS1811,可是...我叫你吹,80-A,S4E37,,https://imgur.com/xtHyv7H,https://i.imgur.com/xtHyv7H.jpg
210427,SS1812,坐下,80-A,S4E37,,https://imgur.com/TWEci5t,https://i.imgur.com/TWEci5t.jpg
210427,SS1813,你做了什麼來著,80-A,S4E37,,https://imgur.com/Dkf4Wph,https://i.imgur.com/Dkf4Wph.jpg
210427,SS1814,今天是不是你最美好的一天 並不重要,80-A,S4E37,,https://imgur.com/b6fpbYl,https://i.imgur.com/b6fpbYl.jpg
210427,SS1815,你不是派大星,80-B,S4E38,,https://imgur.com/ABVUfaY,https://i.imgur.com/ABVUfaY.jpg
210427,SS1816,不准你跟我頂嘴 照我的話做,80-B,S4E38,,https://imgur.com/TUcjBqN,https://i.imgur.com/TUcjBqN.jpg
210516,SS1817,當個海洋生物一定很酷吧,01-C,S1E03,,https://imgur.com/TVkQF0n,https://i.imgur.com/TVkQF0n.jpg
210516,SS1818,別問我今天好不好,24-A,S2E07,,https://imgur.com/pNloBTs,https://i.imgur.com/pNloBTs.jpg
210516,SS1819,快拿來給我 小笨鳥,28,S2E15,,https://imgur.com/d4qmCJx,https://i.imgur.com/d4qmCJx.jpg
210516,SS1820,寫字小木棍,28,S2E15,,https://imgur.com/JnS7f7R,https://i.imgur.com/JnS7f7R.jpg
210516,SS1821,又破了,28,S2E15,,https://imgur.com/lOEgGtA,https://i.imgur.com/lOEgGtA.jpg
210516,SS1822,這是 我的心願,28,S2E15,,https://imgur.com/Dzq4z9q,https://i.imgur.com/Dzq4z9q.jpg
210516,SS1823,再給我一張白紙,28,S2E15,,https://imgur.com/Z7WhXfm,https://i.imgur.com/Z7WhXfm.jpg
210516,SS1824,門牙,28,S2E15,,https://imgur.com/GnYgyIk,https://i.imgur.com/GnYgyIk.jpg
210516,SS1825,也許聖誕老人會送我一本字典 讓我查清楚你說的話,28,S2E15,,https://imgur.com/Q5ZiUDL,https://i.imgur.com/Q5ZiUDL.jpg
210516,SS1826,希望他會講葡萄牙話,28,S2E15,,https://imgur.com/pAUAybR,https://i.imgur.com/pAUAybR.jpg
210516,SS1827,我會失去自尊 我的尊嚴跟我的午餐,28,S2E15,,https://imgur.com/psXHUNh,https://i.imgur.com/psXHUNh.jpg
210516,SS1828,聖誕老人要來要來...,28,S2E15,,https://imgur.com/cqL7UPH,https://i.imgur.com/cqL7UPH.jpg
210516,SS1829,謝謝你騙我們 大騙子先生,28,S2E15,,https://imgur.com/OkvB0ZJ,https://i.imgur.com/OkvB0ZJ.jpg
210516,SS1830,我們到別的地方浪費時間吧,28,S2E15,,https://imgur.com/CPfrYiZ,https://i.imgur.com/CPfrYiZ.jpg
210516,SS1831,胖子很容易肚子餓的,28,S2E15,,https://imgur.com/QjDo2k4,https://i.imgur.com/QjDo2k4.jpg
210516,SS1832,絕對不要相信精靈,28,S2E15,,https://imgur.com/0ONEdHV,https://i.imgur.com/0ONEdHV.jpg
210516,SS1833,我像是個大驢蛋,28,S2E15,,https://imgur.com/nD93GLT,https://i.imgur.com/nD93GLT.jpg
